"No.","Time","Source","Destination","Protocol","Length","Info"
"1201","186.084124","192.30.255.117","10.1.18.23","TCP","78","[TCP Dup ACK 1199#1] 443  >  49721 [ACK] Seq=3677 Ack=3134 Win=38912 Len=0 TSval=407410218 TSecr=850484417 SLE=3133 SRE=3134"
"1202","186.084192","10.1.18.23","192.30.255.117","TCP","54","49721  >  443 [RST] Seq=3134 Win=0 Len=0"
"1203","189.250593","192.30.253.124","10.1.18.23","TLSv1.2","97","Application Data"
"1204","189.250598","192.30.253.124","10.1.18.23","TLSv1.2","97","Application Data"
"1205","189.250677","10.1.18.23","192.30.253.124","TCP","66","49271  >  443 [ACK] Seq=106 Ack=125 Win=4095 Len=0 TSval=850487598 TSecr=2008959231"
"1206","189.250678","10.1.18.23","192.30.253.124","TCP","66","49281  >  443 [ACK] Seq=106 Ack=125 Win=4095 Len=0 TSval=850487598 TSecr=2008959237"
"1207","189.251427","10.1.18.23","192.30.253.124","TLSv1.2","101","Application Data"
"1208","189.251631","10.1.18.23","192.30.253.124","TLSv1.2","101","Application Data"
"1209","189.328806","192.30.253.124","10.1.18.23","TCP","66","443  >  49271 [ACK] Seq=125 Ack=141 Win=31 Len=0 TSval=2008959275 TSecr=850487598"
"1210","189.330265","192.30.253.124","10.1.18.23","TCP","66","443  >  49281 [ACK] Seq=125 Ack=141 Win=31 Len=0 TSval=2008959275 TSecr=850487598"
"1211","209.077399","10.1.18.23","23.53.114.88","TLSv1.2","97","Encrypted Alert"
"1212","209.079038","10.1.18.23","23.53.114.88","TCP","66","49723  >  443 [FIN, ACK] Seq=2686 Ack=3323 Win=131072 Len=0 TSval=850507415 TSecr=1176798680"
"1213","209.082929","23.53.114.88","10.1.18.23","TLSv1.2","97","Encrypted Alert"
"1214","209.082934","23.53.114.88","10.1.18.23","TCP","66","443  >  49723 [FIN, ACK] Seq=3354 Ack=2686 Win=35424 Len=0 TSval=1176839933 TSecr=850507414"
"1215","209.083031","10.1.18.23","23.53.114.88","TCP","54","49723  >  443 [RST] Seq=2686 Win=0 Len=0"
"1216","209.083032","10.1.18.23","23.53.114.88","TCP","54","49723  >  443 [RST] Seq=2686 Win=0 Len=0"
"1217","209.083395","23.53.114.88","10.1.18.23","TCP","66","443  >  49723 [ACK] Seq=3355 Ack=2687 Win=35424 Len=0 TSval=1176839933 TSecr=850507415"
"1218","209.083425","10.1.18.23","23.53.114.88","TCP","54","49723  >  443 [RST] Seq=2687 Win=0 Len=0"
"1219","210.036520","192.30.253.125","10.1.18.23","TLSv1.2","97","Application Data"
"1220","210.036616","10.1.18.23","192.30.253.125","TCP","66","49673  >  443 [ACK] Seq=106 Ack=125 Win=4095 Len=0 TSval=850508369 TSecr=2008964430"
"1221","210.037564","10.1.18.23","192.30.253.125","TLSv1.2","101","Application Data"
"1222","210.116566","192.30.253.125","10.1.18.23","TCP","66","443  >  49673 [ACK] Seq=125 Ack=141 Win=31 Len=0 TSval=2008964472 TSecr=850508369"
